epoch,train_loss,val_loss
837,4.67992e-05,4.72065e-05
838,0.000219781,0.000217027
839,5.76405e-05,5.69424e-05
840,5.20068e-05,5.23504e-05
841,8.01495e-05,8.23126e-05
842,6.73813e-05,6.7058e-05
843,4.00356e-05,4.15707e-05
844,0.000223339,0.000227777
845,0.000753432,0.000757707
846,0.000382456,0.000384245
847,0.000168839,0.000170007
848,0.000149627,0.000150154
849,9.98214e-05,0.000106
850,5.94254e-05,6.37734e-05
851,4.42948e-05,4.45615e-05
852,7.24411e-05,7.39419e-05
853,9.40586e-05,9.41162e-05
854,0.000143398,0.000143399
855,4.37187e-05,4.62905e-05
856,7.12734e-05,7.22782e-05
857,7.4569e-05,7.54377e-05
858,9.87186e-05,9.93646e-05
859,9.3328e-05,9.44748e-05
860,4.71734e-05,4.88588e-05
861,4.74543e-05,4.90963e-05
862,5.87394e-05,6.23802e-05
863,6.3447e-05,6.47647e-05
864,4.32674e-05,4.46483e-05
865,4.74057e-05,4.89258e-05
866,8.72404e-05,8.87044e-05
867,0.000165626,0.000168454
868,3.83525e-05,3.96657e-05
869,8.78549e-05,8.92277e-05
870,3.98739e-05,4.19951e-05
871,5.25831e-05,5.42451e-05
872,7.39296e-05,7.70539e-05
873,4.66819e-05,4.78242e-05
874,3.48487e-05,3.59277e-05
875,0.000186741,0.00018602
876,4.94875e-05,5.14458e-05
877,3.73044e-05,3.8052e-05
878,6.74377e-05,6.87376e-05
879,4.16855e-05,4.3086e-05
880,7.40169e-05,7.71149e-05
881,0.000209293,0.000214807
882,3.20927e-05,3.37529e-05
883,6.45892e-05,6.75766e-05
884,6.32195e-05,6.5492e-05
885,0.000160644,0.000160701
886,3.94624e-05,4.18247e-05
887,6.52656e-05,6.52495e-05
888,4.05711e-05,4.23989e-05
889,6.06825e-05,6.22338e-05
890,4.10264e-05,4.34286e-05
891,4.50363e-05,4.69506e-05
892,0.000114609,0.000116542
893,4.66519e-05,4.88772e-05
894,0.000118926,0.000120507
895,7.27548e-05,7.36346e-05
896,5.65649e-05,5.81936e-05
897,6.4449e-05,6.83963e-05
898,0.00012105,0.000121279
899,9.93567e-05,9.76223e-05
900,5.01239e-05,5.28196e-05
901,9.25935e-05,9.51505e-05
902,0.000148369,0.000151572
903,6.08433e-05,6.19827e-05
904,4.3092e-05,4.38906e-05
905,4.24772e-05,4.37576e-05
906,0.000297387,0.00029516
907,5.88276e-05,6.00312e-05
908,4.8467e-05,4.81078e-05
909,4.44756e-05,4.51081e-05
910,0.000145883,0.000148575
911,0.000212264,0.000211946
912,0.000133989,0.000135136
913,0.000309618,0.000315312
914,6.13064e-05,6.0701e-05
915,8.40248e-05,8.50643e-05
916,5.05757e-05,4.99289e-05
917,8.64358e-05,8.70062e-05
918,0.000100261,0.000102194
919,5.39383e-05,5.30556e-05
920,0.000118403,0.000118195
921,5.13047e-05,5.11814e-05
922,0.000104191,0.000104595
923,4.64973e-05,4.60658e-05
924,7.08657e-05,7.0474e-05
925,0.000290853,0.000300004
926,0.000232003,0.000229073
927,0.000120676,0.000119141
928,4.9855e-05,4.91659e-05
929,4.63431e-05,4.59959e-05
930,5.36902e-05,5.28067e-05
931,0.000147179,0.000144454
932,6.09663e-05,6.0422e-05
933,4.55093e-05,4.46494e-05
934,0.000112868,0.000110441
935,5.37206e-05,5.13542e-05
936,4.43146e-05,4.53177e-05
937,3.57506e-05,3.438e-05
938,3.96367e-05,3.79586e-05
939,9.47632e-05,9.15705e-05
940,4.28148e-05,4.14032e-05
941,0.00044311,0.000442152
942,7.69998e-05,7.61644e-05
943,5.91966e-05,5.83345e-05
944,7.80838e-05,7.5679e-05
945,4.67625e-05,4.62683e-05
946,0.000112555,0.000112874
947,0.000140326,0.000143858
948,6.59793e-05,6.59217e-05
949,0.000105806,0.000107992
950,0.000142668,0.000143911
951,5.43306e-05,5.497e-05
952,9.31425e-05,9.38753e-05
953,6.50408e-05,6.74105e-05
954,5.87865e-05,6.10908e-05
955,5.2018e-05,5.45063e-05
956,0.000213744,0.000219582
957,0.000126314,0.000127588
958,0.000132327,0.000136693
959,5.20093e-05,5.58522e-05
960,0.000201951,0.000205014
961,0.000198503,0.000203423
962,9.78062e-05,9.87568e-05
963,0.00012396,0.000125991
964,0.000123224,0.00012705
965,0.000157398,0.000163394
966,5.83057e-05,6.11879e-05
967,5.82711e-05,6.01199e-05
968,0.00013427,0.000137315
969,6.08003e-05,6.10921e-05
970,5.16494e-05,5.29735e-05
971,6.09274e-05,6.27233e-05
972,6.42846e-05,6.56247e-05
973,7.21546e-05,7.23412e-05
974,0.000175678,0.000179857
975,8.92936e-05,9.13055e-05
976,8.62083e-05,8.76027e-05
977,9.97356e-05,0.000104002
978,0.000323901,0.000320275
979,8.6325e-05,8.62255e-05
980,0.000103488,0.000108024
981,0.000166255,0.000166869
982,6.89297e-05,7.24697e-05
983,0.000197874,0.000202572
984,6.97469e-05,7.09458e-05
985,0.000256882,0.000262676
986,0.000109293,0.000111686
987,0.000328348,0.000328857
988,0.000193451,0.000196906
989,0.000306378,0.00030833
990,9.9058e-05,0.000105119
991,8.14862e-05,8.25587e-05
992,8.50532e-05,8.75742e-05
993,0.000134727,0.000136591
994,7.60525e-05,7.80204e-05
995,0.0002661,0.000269143
996,0.000155532,0.000154528
997,9.8337e-05,9.94875e-05
998,0.00027485,0.000272812
999,8.53423e-05,8.81926e-05
1000,9.94034e-05,9.99191e-05
1001,9.51507e-05,9.26419e-05
1002,7.51412e-05,7.84716e-05
1003,7.37793e-05,7.70315e-05
1004,0.000107916,0.000107001
1005,0.000109988,0.000109189
1006,0.000178111,0.000181699
1007,7.71676e-05,8.00179e-05
1008,5.98774e-05,6.0188e-05
1009,0.000106969,0.000107658
1010,5.71049e-05,5.72952e-05
1011,6.35648e-05,6.34968e-05
1012,0.000103905,0.000103549
1013,7.60474e-05,7.7216e-05
1014,0.000163374,0.000159212
1015,0.000169455,0.000170173
1016,9.46765e-05,9.21165e-05
1017,0.000107921,0.000107956
1018,7.08455e-05,7.3848e-05
1019,6.55436e-05,6.68236e-05
1020,0.000228373,0.000229721
1021,7.01186e-05,7.29195e-05
1022,6.68815e-05,6.71291e-05
1023,0.000243176,0.000239279
1024,7.42354e-05,7.6351e-05
1025,7.54075e-05,7.48949e-05
1026,9.91121e-05,0.000101177
1027,6.03632e-05,6.25226e-05
1028,0.000196509,0.00019331
1029,0.000200009,0.000196562
1030,7.84149e-05,7.96549e-05
1031,0.00010705,0.000106292
1032,6.42137e-05,6.47546e-05
1033,5.97746e-05,6.02552e-05
1034,0.000111621,0.000111603
1035,0.000105348,0.00010435
1036,0.00028841,0.000285743
1037,6.64954e-05,6.75782e-05
1038,8.53884e-05,8.56344e-05
1039,7.41227e-05,7.24544e-05
1040,7.26643e-05,7.07357e-05
1041,0.000123188,0.000123944
1042,9.39658e-05,9.41188e-05
1043,9.23869e-05,8.91956e-05
1044,0.000121276,0.000118182
1045,6.69519e-05,6.55042e-05
1046,6.90033e-05,6.9347e-05
1047,0.000126992,0.000124372
1048,0.000410543,0.000411729
1049,0.000158603,0.00015623
1050,7.21331e-05,7.18463e-05
1051,7.85303e-05,8.03917e-05
1052,0.0003102,0.000320663
1053,0.000286305,0.000282776
1054,0.000111985,0.000113628
1055,5.08739e-05,5.09961e-05
1056,7.58964e-05,7.80057e-05
1057,0.000111412,0.000117535
1058,6.28031e-05,6.39552e-05
